model_name,protein_size,qmean4_zscore,qmean4_norm,qmeandisco
2HS1_A.pdb,99,-0.99,0.74,0.74
2P7S_A.pdb,110,-0.42,0.77,0.9
2D3D_A.pdb,83,-0.43,0.77,0.83
5GRO_A.pdb,103,0.82,0.83,0.89
2OPE_A.pdb,120,-0.54,0.76,0.9
4QIC_B.pdb,51,0.21,0.81,0.69
3UFE_A.pdb,109,0.19,0.8,0.78
8E0C_A.pdb,185,-0.12,0.78,0.85
7LCW_A.pdb,15,-6.45,0,0.25
3TBN_A.pdb,87,-0.21,0.78,0.82
5XLY_B.pdb,121,-0.85,0.74,0.83
1AOH_A.pdb,143,1.48,0.86,0.88
3ONR_A.pdb,71,0.37,0.82,0.85
4C6R_A.pdb,162,1.13,0.83,0.91
6HH2_A.pdb,174,-0.08,0.78,0.87
7YH3_C.pdb,155,-1.09,0.73,0.86
5TD6_A.pdb,124,0.54,0.81,0.91
4CU5_A.pdb,85,-0.45,0.77,0.91
6HLN_B.pdb,43,0.58,0.84,0.72
8DV0_A.pdb,192,0.87,0.82,0.91
6O5K_A.pdb,46,-0.27,0.75,0.88
5BXG_A.pdb,149,-0.29,0.77,0.91
6OQP_A.pdb,13,-0.21,0.74,0.76
8DC0_A.pdb,167,-0.48,0.76,0.85
7V6T_A.pdb,130,0.19,0.79,0.88
1TII_C.pdb,36,0.02,0.76,0.8
2Q2F_A.pdb,68,2.91,1,0.76
2GSC_B.pdb,117,0.22,0.8,0.87
1JO0_A.pdb,97,0.35,0.81,0.84
1LO7_A.pdb,140,-0.56,0.75,0.89
1Y9Q_A.pdb,173,-0.04,0.78,0.9
3FJS_A.pdb,103,-0.11,0.79,0.9
1MM0_A.pdb,36,-1.56,0.58,0.77
3W6K_B.pdb,82,0.46,0.82,0.82
5GNF_A.pdb,137,-0.63,0.75,0.91
6WGU_A.pdb,159,-0.11,0.78,0.9
1B9W_A.pdb,88,0,0.79,0.81
1NXM_A.pdb,194,1.13,0.82,0.86
3BLZ_A.pdb,123,-1.01,0.73,0.9
1SED_A.pdb,112,1.34,0.86,0.85
1T0P_B.pdb,86,-0.78,0.75,0.92
3DO8_B.pdb,123,0.83,0.83,0.91
2RHF_A.pdb,75,1.61,0.9,0.87
3F5O_A.pdb,138,-0.11,0.78,0.86
6T9Q_A.pdb,62,-0.2,0.78,0.8
1NC7_A.pdb,110,-0.55,0.76,0.84
2BWF_A.pdb,77,1.16,0.87,0.84
7VBF_A.pdb,116,0.19,0.8,0.8
7V4O_A.pdb,176,-1.11,0.73,0.92
5XBC_A.pdb,117,-0.27,0.77,0.89
6AKK_A.pdb,49,1,0.9,0.83
1BH4_A.pdb,30,-1.34,0.6,0.54
1K78_A.pdb,124,1.44,0.86,0.82
1PXD_B.pdb,16,-1.48,0.59,0.55
5DNL_A.pdb,176,1.44,0.84,0.91
5ZCY_A.pdb,83,1.26,0.87,0.86
2ZEX_A.pdb,147,0.07,0.78,0.92
8IWI_A.pdb,106,0.47,0.82,0.86
7F2R_B.pdb,79,0.1,0.8,0.83
2XFV_A.pdb,108,-0.03,0.79,0.87
4W6Y_A.pdb,146,-0.43,0.76,0.91
3VAA_A.pdb,176,0.43,0.8,0.9
2EY4_C.pdb,73,-0.87,0.74,0.79
8ONB_A.pdb,116,-0.99,0.73,0.31
2PBQ_A.pdb,174,0.02,0.78,0.89
3CTR_A.pdb,75,-0.7,0.75,0.68
4IGV_A.pdb,149,0.85,0.82,0.9
6CBU_A.pdb,96,0.53,0.82,0.85
3TVT_B.pdb,14,0.07,0.77,0.38
1UPQ_A.pdb,107,0.1,0.8,0.86
8GYN_A.pdb,160,0.42,0.8,0.84
1MCT_I.pdb,28,0.2,0.79,0.69
1WOC_A.pdb,97,-0.67,0.76,0.83
3AU4_B.pdb,32,-0.74,0.67,0.76
3FLJ_A.pdb,134,-0.95,0.73,0.83
5FA8_A.pdb,152,0.97,0.83,0.82
5B6C_A.pdb,174,0.86,0.82,0.83
2CG7_A.pdb,90,2.05,0.91,0.82
2VXZ_A.pdb,150,0.34,0.8,0.92
6TRI_B.pdb,69,0.27,0.81,0.81
2XY1_A.pdb,192,0.02,0.78,0.84
6IW3_A.pdb,81,0.89,0.85,0.81
6K8E_A.pdb,112,0.55,0.82,0.89
5EM0_A.pdb,133,0.76,0.82,0.83
2BZ1_A.pdb,171,0.78,0.82,0.87
1JER_A.pdb,110,-1.27,0.72,0.91
6HCZ_A.pdb,65,0.17,0.81,0.81
2SAS_A.pdb,185,-0.57,0.76,0.94
2OKU_A.pdb,118,0.05,0.79,0.86
1ZO2_A.pdb,124,0.65,0.82,0.89
5CZ1_A.pdb,162,0.42,0.8,0.83
5ZKM_A.pdb,67,1.2,0.88,0.82
2WHN_A.pdb,110,0.16,0.8,0.87
8UM6_A.pdb,129,0.8,0.83,0.89
3GW2_A.pdb,92,-1.14,0.73,0.8
5IZE_A.pdb,180,0.15,0.79,0.81
4CXF_B.pdb,29,-0.18,0.74,0.76
1J83_A.pdb,178,1.36,0.84,0.9
4DJG_A.pdb,49,0.23,0.81,0.86
3BRC_A.pdb,148,0.43,0.8,0.82
3HYN_A.pdb,180,0.54,0.8,0.9
3OMD_A.pdb,141,0.44,0.8,0.89
7O91_A.pdb,146,0.97,0.83,0.85
2A1V_A.pdb,138,0.12,0.79,0.88
2R47_A.pdb,154,-0.47,0.76,0.91
7Q06_A.pdb,154,-0.78,0.74,0.92
4FLA_A.pdb,126,2.07,0.89,0.84
1LGH_A.pdb,56,-1.17,0.69,0.64
2W2N_E.pdb,49,-0.33,0.75,0.7
7XFS_A.pdb,96,1.38,0.87,0.89
6LNL_A.pdb,151,0.91,0.83,0.93
5WDD_B.pdb,159,0.3,0.79,0.85
7UHE_A.pdb,71,0.68,0.84,0.84
1JFU_A.pdb,176,0.68,0.81,0.91
3BQP_A.pdb,80,-0.2,0.78,0.8
1U84_A.pdb,81,0.53,0.83,0.82
1Y03_A.pdb,35,-0.83,0.66,0.73
4Z4A_A.pdb,74,0.14,0.81,0.9
3MY2_A.pdb,124,-0.05,0.78,0.83
3TJ8_A.pdb,149,-0.16,0.77,0.87
3FEU_A.pdb,175,-0.2,0.77,0.75
3VTX_A.pdb,181,0.5,0.8,0.9
7MO0_B.pdb,123,-0.11,0.78,0.83
2NR5_C.pdb,60,0.41,0.82,0.88
2DPF_A.pdb,111,2.1,0.9,0.86
5M1M_A.pdb,154,-0.07,0.78,0.95
3RAZ_A.pdb,131,0.09,0.79,0.84
4U5H_A.pdb,85,-1.31,0.71,0.94
3QTH_A.pdb,167,-1.12,0.73,0.85
2GU3_A.pdb,128,1.75,0.88,0.82
2Q73_A.pdb,90,0.08,0.8,0.89
6FJ7_A.pdb,80,0.75,0.85,0.82
8X2Q_A.pdb,109,2.61,0.93,0.83
8AIL_C.pdb,51,-0.14,0.78,0.76
3TZU_A.pdb,127,1.05,0.84,0.94
8OYS_A.pdb,190,4.68,0.97,0.92
2VBU_A.pdb,131,1.65,0.87,0.83
7KPO_A.pdb,104,0.35,0.81,0.9
7UR7_A.pdb,63,1.09,0.87,0.93
5EJD_A.pdb,75,-0.3,0.78,0.85
6D8Q_A.pdb,31,0.42,0.81,0.77
2V75_A.pdb,90,0.91,0.85,0.83
1H8E_H.pdb,89,-0.89,0.74,0.81
3TL4_X.pdb,183,1.46,0.84,0.86
4RUD_A.pdb,58,-0.13,0.78,0.92
3ZFP_A.pdb,148,1.27,0.84,0.89
2GWF_A.pdb,136,-0.25,0.77,0.87
3HCZ_A.pdb,146,-0.79,0.74,0.92
2BCM_A.pdb,138,0.1,0.79,0.85
3KLW_A.pdb,95,0.06,0.8,0.85
6HHE_A.pdb,116,0.14,0.79,0.92
3TFG_A.pdb,183,-0.18,0.77,0.91
6JL9_A.pdb,189,-0.91,0.74,0.77
5VX1_A.pdb,163,-0.3,0.77,0.77
3BMZ_A.pdb,185,0.64,0.81,0.89
3HUP_A.pdb,121,-0.24,0.77,0.84
4CGB_A.pdb,44,0.99,0.9,0.87
7MMM_A.pdb,25,-0.89,0.66,0.36
5D8V_A.pdb,83,-0.23,0.78,0.8
5I97_A.pdb,143,-0.7,0.75,0.89
4BJ0_A.pdb,167,1.58,0.85,0.87
7STA_A.pdb,64,0.69,0.84,0.87
1P5V_B.pdb,136,0.44,0.8,0.81
4A5K_A.pdb,115,-1.02,0.73,0.87
1VPM_A.pdb,152,0.04,0.78,0.89
7UXR_A.pdb,139,-0.36,0.76,0.78
4L3R_A.pdb,141,-1.04,0.73,0.87
1F2U_A.pdb,149,-2.17,0.67,0.76
3D79_A.pdb,167,0.92,0.82,0.89
3KWO_A.pdb,144,-0.93,0.73,0.88
7Z1K_A.pdb,165,0.92,0.82,0.84
3K6T_A.pdb,54,0.26,0.81,0.8
3UV0_A.pdb,97,-0.42,0.77,0.92
8FDS_A.pdb,178,1.49,0.85,0.87
4M85_A.pdb,185,-0.77,0.75,0.89
7Z3B_A.pdb,139,1.1,0.84,0.93
4GV5_A.pdb,42,0.93,0.88,0.88
1G5C_A.pdb,168,0.82,0.82,0.87
1WLZ_A.pdb,85,0.04,0.8,0.83
1GP0_A.pdb,133,1.27,0.85,0.84
2FE3_A.pdb,141,1.23,0.84,0.84
1MBA_A.pdb,146,0.36,0.8,0.88
7XED_C.pdb,77,-0.07,0.79,0.8
3NBM_A.pdb,101,0.79,0.83,0.89
1E6C_A.pdb,170,1.2,0.83,0.86
7Z8O_A.pdb,195,-0.2,0.77,0.81
3KHF_B.pdb,97,0.14,0.8,0.77
6A56_A.pdb,162,0.3,0.79,0.96
1S7I_A.pdb,124,0.81,0.83,0.81
4U9N_A.pdb,177,-1.94,0.7,0.76
2ARC_A.pdb,161,0.56,0.81,0.9
6EWL_A.pdb,136,-0.57,0.75,0.81
3S3T_A.pdb,144,0.68,0.82,0.9
4Z8T_B.pdb,95,0.54,0.82,0.85
2NR7_A.pdb,193,-0.41,0.76,0.89
1RY9_A.pdb,133,-0.43,0.76,0.86
5V2O_A.pdb,60,-0.27,0.77,0.7
4U9B_A.pdb,180,0.34,0.8,0.84
5VFY_A.pdb,102,-1.1,0.74,0.93
3H6X_A.pdb,125,-1.07,0.73,0.73
5XBU_A.pdb,179,2.15,0.87,0.98
3VU0_B.pdb,154,-0.25,0.77,0.71
5T0F_B.pdb,32,-0.46,0.71,0.57
8INI_A.pdb,95,0.12,0.8,0.94
2FDN_A.pdb,55,-0.69,0.73,0.84
7JFL_C.pdb,36,2.02,1,0.73
2PYT_A.pdb,122,0.7,0.82,0.92
6B9M_D.pdb,17,-0.97,0.65,0.73
6WJO_A.pdb,79,0.72,0.84,0.86
7JJK_A.pdb,71,0.8,0.85,0.83
3KLQ_A.pdb,137,1.12,0.84,0.9
2QRR_A.pdb,93,1.22,0.86,0.88
1OHU_B.pdb,159,-1.76,0.7,0.74
5LOS_A.pdb,89,0.26,0.81,0.88
4H7W_A.pdb,187,0.15,0.79,0.87
1W4S_A.pdb,146,-0.21,0.77,0.84
7F06_A.pdb,181,0.19,0.79,0.91
3I9X_A.pdb,157,1.44,0.85,0.94
1X7K_A.pdb,19,-2.37,0.48,0.38
3LHH_A.pdb,118,0.08,0.79,0.89
1NBW_B.pdb,113,0.12,0.79,0.9
6QAZ_A.pdb,128,-0.12,0.78,0.93
3OPC_A.pdb,126,0.78,0.83,0.81
3FFY_A.pdb,110,-0.18,0.78,0.84
2CJ4_A.pdb,147,0.1,0.79,0.91
3EJF_A.pdb,166,0.91,0.82,0.92
3NHV_A.pdb,132,0.76,0.82,0.9
7T89_A.pdb,63,-0.4,0.77,0.76
4Z8T_B.pdb,95,0.54,0.82,0.85
2NR7_A.pdb,193,-0.41,0.76,0.89
1RY9_A.pdb,133,-0.43,0.76,0.86
5V2O_A.pdb,60,-0.27,0.77,0.7
4U9B_A.pdb,180,0.34,0.8,0.84
2XQQ_A.pdb,87,0.19,0.81,0.84
5WFY_A.pdb,127,0.3,0.8,0.87
2VIM_A.pdb,104,1.37,0.86,0.86
3DA5_A.pdb,121,0.23,0.8,0.89
8SIU_B.pdb,18,-2.15,0.51,0.31
1SS4_A.pdb,143,-0.44,0.76,0.86
5WEC_A.pdb,112,-0.36,0.77,0.87
8DTQ_A.pdb,83,-0.05,0.79,0.81
6VD9_A.pdb,73,1.06,0.87,0.86
4GR6_A.pdb,104,-0.23,0.78,0.9
3BA3_A.pdb,141,1.07,0.84,0.88
5YAA_A.pdb,148,0.32,0.8,0.89
2F1S_A.pdb,177,0.29,0.79,0.87
7SCS_A.pdb,87,0.63,0.83,0.87
4RPT_A.pdb,144,-0.34,0.76,0.82
2FL4_A.pdb,147,0.17,0.79,0.87
1OCY_A.pdb,198,-0.71,0.75,0.72
3HUG_B.pdb,62,-1.88,0.66,0.89
7EG5_A.pdb,125,-0.35,0.77,0.92
1UIX_A.pdb,68,1.74,0.92,0.87
1J5U_A.pdb,125,-0.22,0.77,0.85
5EIQ_A.pdb,188,0.66,0.81,0.89
3OGN_A.pdb,124,0.52,0.81,0.87
1J24_A.pdb,133,1.75,0.88,0.87
2WKK_A.pdb,150,0.32,0.8,0.95
3SOJ_A.pdb,114,0.91,0.84,0.82
6NWX_A.pdb,189,0.66,0.81,0.93
2OX6_A.pdb,162,0.74,0.81,0.87
7PE0_A.pdb,128,0.15,0.79,0.86
5H7R_D.pdb,124,-1.22,0.72,0.87
6KN2_A.pdb,10,1.95,0.99,0.45
3G21_A.pdb,77,0.39,0.82,0.83
1X8Q_A.pdb,184,-0.08,0.78,0.87
3D2Q_A.pdb,66,-0.26,0.78,0.78
1UT3_A.pdb,38,-1.59,0.57,0.78
2HU9_A.pdb,130,0.6,0.82,0.91
6E3A_A.pdb,180,1.11,0.83,0.93
6ELM_A.pdb,98,1.29,0.86,0.8
4L9H_A.pdb,152,0.01,0.78,0.86
2I9X_A.pdb,81,0.37,0.82,0.8
7OOM_B.pdb,125,0.76,0.82,0.84
6J93_A.pdb,196,0.73,0.81,0.91
2ONF_A.pdb,137,0.32,0.8,0.85
7MRJ_A.pdb,85,-0.58,0.76,0.94
2FCR_A.pdb,173,1.26,0.84,0.94
2W4L_E.pdb,162,0.19,0.79,0.9
1MWQ_A.pdb,99,1.85,0.89,0.89
8R3F_A.pdb,103,0.59,0.82,0.88
5HDA_A.pdb,121,1.75,0.88,0.85
6W70_A.pdb,126,1.52,0.87,0.86
3AGT_A.pdb,133,0.86,0.83,0.85
1WEH_A.pdb,169,0.65,0.81,0.94
3F5R_A.pdb,112,0.41,0.81,0.8
4PUG_A.pdb,94,0.06,0.8,0.84
7XPK_A.pdb,159,-0.65,0.75,0.89
1NN7_A.pdb,105,-1.04,0.74,0.85
2PEZ_A.pdb,176,1.12,0.83,0.91
4A1R_A.pdb,142,0.97,0.83,0.89
4EQQ_A.pdb,102,0.84,0.84,0.88
2FJ8_A.pdb,120,1.08,0.84,0.83
3NRW_A.pdb,102,-0.11,0.79,0.85
5FWZ_A.pdb,97,0.15,0.8,0.92
6U2U_A.pdb,46,0.89,0.89,0.8
2QZI_A.pdb,99,0.13,0.8,0.86
6HFM_A.pdb,165,0.55,0.81,0.91
2IGU_A.pdb,12,-0.21,0.74,0.95
2P13_A.pdb,84,0.19,0.81,0.87
3FKC_A.pdb,113,-1.16,0.73,0.87
8T9N_A.pdb,135,0.19,0.79,0.89
4OY7_A.pdb,196,1.27,0.83,0.91
1SJ1_A.pdb,66,-0.11,0.79,0.8
1ICF_I.pdb,65,1.24,0.88,0.8
3LT7_A.pdb,54,0.27,0.81,0.82
8K6H_A.pdb,156,0.3,0.79,0.82
4F7F_A.pdb,119,-0.22,0.77,0.87
2CCQ_A.pdb,99,0.11,0.8,0.83
4GB5_A.pdb,146,0.45,0.8,0.9
5XO5_A.pdb,21,-4.22,0.26,0.45
5EZ2_A.pdb,169,-0.01,0.78,0.93
6FQ1_A.pdb,164,0.84,0.82,0.88
3ON9_A.pdb,160,-0.08,0.78,0.85
3KYJ_A.pdb,129,0.02,0.78,0.87
1IHN_A.pdb,111,0.24,0.8,0.89
2UWJ_E.pdb,70,-1.4,0.71,0.87
8IHA_A.pdb,129,-0.31,0.77,0.92
2F4P_A.pdb,133,1.58,0.87,0.87
2MJR_A.pdb,10,0.14,0.78,0.93
6ZPE_A.pdb,124,-0.85,0.74,0.8
5EZU_A.pdb,76,0.05,0.8,0.85
7V4Z_A.pdb,144,1.62,0.86,0.93
4IWK_A.pdb,158,0.21,0.79,0.93
7TZK_A.pdb,64,-0.38,0.77,0.81
3KKF_A.pdb,100,0.12,0.8,0.84
1JOT_B.pdb,16,-0.46,0.71,0.59
6GU1_A.pdb,55,-0.52,0.74,0.83
4GYT_A.pdb,177,-0.57,0.76,0.9
2JJ7_B.pdb,183,0.7,0.81,0.83
1VFY_A.pdb,67,-0.8,0.74,0.95
6KY1_B.pdb,180,0.99,0.82,0.9
3E1E_A.pdb,136,-1.02,0.73,0.9
2YKZ_A.pdb,126,0.06,0.79,0.86
6ONT_A.pdb,121,0.38,0.8,0.89
5WUJ_B.pdb,105,0.67,0.83,0.87
2IC6_A.pdb,71,1.43,0.89,0.83
2XZ8_A.pdb,135,0.16,0.79,0.95
6DXN_A.pdb,185,-0.28,0.77,0.86
6W5Q_A.pdb,106,1.19,0.85,0.89
5EHA_A.pdb,153,-0.09,0.78,0.9
1DF6_A.pdb,30,-0.49,0.7,0.66
8HP8_A.pdb,161,-0.8,0.74,0.92
1TVG_A.pdb,136,-0.53,0.75,0.89
1JSG_A.pdb,111,0.09,0.79,0.94
3NSW_A.pdb,106,0.53,0.82,0.91
3CNE_A.pdb,167,-0.84,0.74,0.81
2MMJ_A.pdb,20,-2.91,0.42,0.3
8OFJ_A.pdb,152,0.1,0.78,0.9
6RFG_A.pdb,135,0.25,0.8,0.88
4WWF_A.pdb,111,1.37,0.86,0.81
5SV5_A.pdb,103,0.42,0.81,0.89
3TE8_A.pdb,115,0.29,0.8,0.83
4GT8_A.pdb,133,1.05,0.84,0.86
4RWU_A.pdb,81,1.48,0.89,0.79
1VCC_A.pdb,77,1.03,0.86,0.75
2G3W_A.pdb,173,-0.92,0.74,0.86
3TUO_A.pdb,104,-0.9,0.74,0.84
1G31_A.pdb,107,-1.54,0.71,0.73
1QF9_A.pdb,194,0.85,0.81,0.9
6IST_A.pdb,70,0.29,0.81,0.88
3T6K_A.pdb,120,0.27,0.8,0.88
8Q90_A.pdb,147,-0.4,0.76,0.9
4R03_A.pdb,107,-0.03,0.79,0.83
5FV5_A.pdb,177,0.02,0.78,0.91
1ZMA_A.pdb,116,0.02,0.79,0.9
7NDJ_A.pdb,166,1.8,0.86,0.89
1UFY_A.pdb,121,1.14,0.84,0.86
2DC4_A.pdb,164,1,0.83,0.87
6ZP9_A.pdb,185,0,0.78,0.96
5IC5_A.pdb,166,-0.24,0.77,0.84
5IXH_A.pdb,159,0.74,0.82,0.88
5F3O_A.pdb,194,-1.64,0.71,0.92
4FP5_D.pdb,97,-0.23,0.78,0.86
1FHG_A.pdb,102,0.27,0.81,0.85
1ZHS_A.pdb,113,1.59,0.87,0.84
2VLG_C.pdb,102,-1.05,0.74,0.86
1PUC_A.pdb,101,-0.74,0.75,0.71
7CLY_A.pdb,179,-0.06,0.78,0.91
1XPP_A.pdb,99,1.05,0.85,0.82
5T1I_A.pdb,68,-0.04,0.79,0.84
2YFU_A.pdb,140,0.84,0.82,0.92
5HI8_A.pdb,136,-0.14,0.77,0.85
1TR0_A.pdb,106,-0.12,0.78,0.85
2EFV_A.pdb,82,-0.88,0.74,0.93
6LYX_A.pdb,117,1.33,0.86,0.91
2ZNR_A.pdb,178,0.53,0.8,0.86
6IFH_A.pdb,119,-0.05,0.78,0.92
3JTE_A.pdb,126,0.94,0.83,0.9
6ZJ8_A.pdb,141,0.23,0.79,0.85
5W54_A.pdb,25,-2.18,0.5,0.43
2GRR_B.pdb,157,0.15,0.79,0.84
2I45_C.pdb,95,-0.68,0.76,0.85
5F67_A.pdb,98,1.05,0.85,0.91
6VGW_A.pdb,140,-0.53,0.75,0.9
5MWZ_A.pdb,114,0.11,0.79,0.84
4ADZ_A.pdb,90,0.67,0.83,0.81
2BW3_B.pdb,82,-0.93,0.73,0.71
3JUM_A.pdb,157,0.95,0.83,0.9
5J5L_A.pdb,152,-0.75,0.74,0.92
8R2C_A.pdb,169,-0.25,0.77,0.91
3ZNU_A.pdb,94,2.26,0.92,0.82
3P2A_A.pdb,139,-0.16,0.77,0.86
4JO7_C.pdb,82,-0.52,0.76,0.67
3NCT_A.pdb,133,0.3,0.8,0.9
7PZ2_A.pdb,97,-0.74,0.75,0.91
7BZE_A.pdb,108,-0.45,0.76,0.86
3U7Z_A.pdb,97,0.54,0.82,0.89
1WKQ_A.pdb,158,0.13,0.79,0.88
6YLD_A.pdb,150,0.19,0.79,0.93
1L1S_A.pdb,108,-0.57,0.76,0.85
2FIP_A.pdb,115,-1.28,0.72,0.92
1L3I_A.pdb,178,-0.06,0.78,0.76
8S9W_A.pdb,98,-1.55,0.71,0.87
1VHZ_A.pdb,186,-0.33,0.77,0.9
5TG0_A.pdb,137,0.05,0.78,0.88
5CRB_A.pdb,192,0.76,0.81,0.89
4P1Z_A.pdb,127,-0.2,0.77,0.89
5W7W_A.pdb,104,1.15,0.85,0.85
3HNX_A.pdb,108,0.42,0.81,0.83
6LJE_A.pdb,101,0.11,0.8,0.83
4PUH_A.pdb,81,0.33,0.82,0.86
2OQT_B.pdb,146,-1.28,0.72,0.8
5JMB_A.pdb,89,1.26,0.87,0.89
6KML_A.pdb,103,-0.35,0.77,0.87
2GWM_A.pdb,200,0.9,0.82,0.89
3HGM_A.pdb,147,0.81,0.82,0.9
5IBW_C.pdb,43,0.26,0.8,0.84
4NBX_A.pdb,143,2.23,0.89,0.88
3X38_A.pdb,78,-0.08,0.79,0.9
2GUD_A.pdb,121,2.29,0.91,0.88
2I24_N.pdb,113,0.52,0.81,0.86
4GYO_B.pdb,359,0.72,0.8,0.93
6PNY_A.pdb,116,0.83,0.83,0.86
1IXL_A.pdb,127,-0.6,0.75,0.88
4J29_A.pdb,126,2.07,0.89,0.84
3B79_A.pdb,122,0.15,0.79,0.85
4EQP_A.pdb,129,2.17,0.9,0.78
1Z2A_A.pdb,164,0.04,0.78,0.89
7NBV_A.pdb,131,0.91,0.83,0.92
4XEK_A.pdb,137,0.53,0.81,0.88
1GEF_A.pdb,120,-0.25,0.77,0.84
6HSD_A.pdb,166,0.79,0.82,0.86
1MBM_A.pdb,198,1.23,0.83,0.92
4J9E_A.pdb,56,0.97,0.88,0.83
1TXM_A.pdb,34,-1.37,0.6,0.63
5Z59_A.pdb,146,0.14,0.79,0.88
2RK0_A.pdb,133,0.15,0.79,0.81
1LGP_A.pdb,113,-0.47,0.76,0.74
7ESW_A.pdb,129,-0.31,0.77,0.9
2D4R_A.pdb,144,0.14,0.79,0.87
2JA4_A.pdb,101,-0.06,0.79,0.88
6GMP_A.pdb,118,1.18,0.85,0.86
5ESW_A.pdb,190,0.25,0.79,0.91
1X0T_A.pdb,106,2.75,0.94,0.75
1S98_A.pdb,97,-0.02,0.79,0.88
5V6G_A.pdb,157,-0.67,0.75,0.85
1ZVP_D.pdb,131,-1.57,0.7,0.78
3E0Z_A.pdb,104,-0.81,0.75,0.87
6UXE_B.pdb,85,-0.19,0.78,0.81
2O0Q_A.pdb,114,0.38,0.81,0.84
3VDJ_A.pdb,71,0.73,0.84,0.73
2PL1_A.pdb,117,-0.21,0.77,0.84
7OGW_A.pdb,68,0.19,0.81,0.82
1VHS_A.pdb,161,0.22,0.79,0.86
2VS7_A.pdb,179,-0.44,0.76,0.88
1WDV_A.pdb,148,1.59,0.86,0.89
4ATG_A.pdb,195,0.22,0.79,0.92
2P9R_A.pdb,102,0.12,0.8,0.81
4EP4_A.pdb,166,0.95,0.82,0.86
3MF7_A.pdb,117,0,0.79,0.9
4NYH_A.pdb,182,-0.08,0.78,0.91
5LX6_A.pdb,191,-0.59,0.76,0.9
1XIW_A.pdb,91,-0.46,0.77,0.85
6PI3_A.pdb,17,2.02,1,0.61
4J4Z_A.pdb,160,0.82,0.82,0.83
5W39_A.pdb,171,-2.82,0.66,0.81
4FTX_A.pdb,158,0.05,0.78,0.84
4V3L_C.pdb,69,-1.88,0.67,0.85
3A5P_A.pdb,103,0.35,0.81,0.96
1OCS_A.pdb,131,-0.8,0.74,0.84
6JZV_A.pdb,141,0.61,0.81,0.82
2B5K_A.pdb,19,-4.05,0.28,0.39
3C5C_B.pdb,167,0.22,0.79,0.91
5XJG_B.pdb,30,-1.56,0.58,0.57
6ZGQ_A.pdb,153,-0.42,0.76,0.91
1JKE_A.pdb,145,0.73,0.82,0.84
4BJQ_A.pdb,78,0.1,0.8,0.78
1Z91_A.pdb,137,-1.76,0.69,0.82
3LFK_A.pdb,122,0.07,0.79,0.88
7LTW_A.pdb,103,0.65,0.83,0.86
3S2W_F.pdb,138,-0.62,0.75,0.8
7TVY_A.pdb,138,-0.91,0.73,0.94
1UGI_A.pdb,83,0.56,0.83,0.84
6ATS_A.pdb,24,0.61,0.83,0.78
6GD5_B.pdb,21,1.03,0.88,0.64
1C7K_A.pdb,132,1.51,0.86,0.92
2JPL_A.pdb,39,-2.38,0.48,0.56
2OD4_A.pdb,97,-0.46,0.77,0.72
2O4T_A.pdb,90,-0.32,0.77,0.91
1PNH_A.pdb,31,-1.17,0.62,0.67
7YUG_A.pdb,117,0.42,0.81,0.93
2AIB_A.pdb,98,-0.51,0.76,0.74
6U08_F.pdb,120,-0.44,0.76,0.89
1MZ9_A.pdb,45,0.96,0.9,0.81
6PI2_A.pdb,17,2.02,1,0.71
1F1E_A.pdb,147,0.9,0.83,0.84
4GQC_A.pdb,160,-0.05,0.78,0.89
2FBH_A.pdb,137,0.57,0.81,0.89
2QEU_A.pdb,127,-0.67,0.75,0.77
2R6V_A.pdb,178,-0.57,0.76,0.82
6A71_A.pdb,72,0.62,0.84,0.86
2O1Q_A.pdb,139,0.68,0.82,0.88
2BL0_A.pdb,63,0.29,0.82,0.83
2O1K_A.pdb,43,1.7,0.98,0.76
5KZV_A.pdb,117,-0.34,0.77,0.85
3HX9_A.pdb,101,-0.33,0.77,0.8
8TFS_A.pdb,141,1.01,0.83,0.93
4CSH_A.pdb,164,0.93,0.82,0.92
1JZN_A.pdb,135,-0.92,0.73,0.91
7M97_A.pdb,124,-0.27,0.77,0.9
7Y5M_A.pdb,155,0.16,0.79,0.95
2G64_A.pdb,140,0.77,0.82,0.88
5CTV_A.pdb,176,0.28,0.79,0.95
2A5D_B.pdb,187,0.2,0.79,0.82
2Z8H_A.pdb,137,-1.97,0.68,0.77
1SXM_A.pdb,39,-0.55,0.7,0.67
2EO4_A.pdb,149,-0.29,0.77,0.93
2H1C_A.pdb,139,-0.19,0.77,0.85
6YN1_J.pdb,29,-0.5,0.7,0.7
2FZT_A.pdb,76,1.85,0.92,0.84
3KGZ_A.pdb,145,0.72,0.82,0.93
3HT1_A.pdb,142,0.77,0.82,0.94
8S9Y_A.pdb,39,-4.65,0.21,0.43
7MS7_A.pdb,113,0.72,0.82,0.91
3G46_A.pdb,146,-0.77,0.74,0.87
7CZJ_A.pdb,97,-0.53,0.76,0.89
7T0Y_B.pdb,46,-1.2,0.64,0.36
3A35_A.pdb,184,1.55,0.85,0.87
3KJJ_A.pdb,113,-0.61,0.76,0.87
5CXM_A.pdb,99,2.01,0.9,0.94
1LKI_A.pdb,172,-0.4,0.76,0.82
1KMT_A.pdb,138,0.39,0.8,0.87
2MJQ_A.pdb,10,0.65,0.84,0.8
5OTN_A.pdb,156,0.66,0.81,0.86
3PUC_A.pdb,98,0.71,0.83,0.91
6DHX_A.pdb,180,-0.49,0.76,0.92
5ISV_A.pdb,156,-0.39,0.76,0.85
